thread_id,customer_tweet,historical_agent_reply,intent,bootstrap_confidence
real_15278,@AmazonHelp 408-9273159-6369903.replacement ordered from 24th Oct.no1 contact me.Really worst courier service from Amazon,"@119353 Please don’t provide your order details, we consider them as personal information. Our Twitter page is visible to public. ^VM",delivery_delay_or_lost,0.92
real_15280,@AmazonHelp 408-9273159-6369903.replacement ordered from 24th Oct.no1 contact me.Really worst courier service from Amazon,@119353 That's strange. Let us help you out here. Please drop your details here: https://t.co/TjZa6SQ9Hz (1/2) ^VM,delivery_delay_or_lost,0.92
real_15273,@AmazonHelp Please don't help.u have very useless process of helping.if u want plz refund me atleast in time which is also now least expected,@119352 Sorry to know about the delay with the order. It isn't possible for us to view your order/account via Twitter. (1/2) ^KA,refund_or_return,0.99
real_15283,@AmazonHelp Order details!!! https://t.co/Rapb0ePnLK,@119352 Please don’t provide your order details as we consider them to be personal info. Our Twitter page is visible to public. ^JC,order_status_tracking,0.85
real_15284,@AmazonHelp Order details!!! https://t.co/Rapb0ePnLK,@119352 We'll not be able to check the details of your order via Twitter. Please fill in the same in the link provided. ^JC,order_status_tracking,0.95
real_15281,@AmazonHelp 408-9273159-6369903.replacement ordered from 24th Oct.no1 contact me.Really worst courier service from Amazon,@119353 so that we can get in touch with you. (2/2) ^VM,delivery_delay_or_lost,0.92
real_15269,.@115850 @AmazonHelp thanks for no replies whatsoever on my complaint.an you please tell me what more should I do? @119351 @1015,@119350 Apologies for the trouble with the delivery of the order. I'd like to take a closer look at this. ^AK (1/2),other_spam_irrelevant,0.97
real_15285,@115821 I ordered a ghilie suit with one day shipping for Halloween 3 days ago and guess what can’t do anything now because I don’t have it,@119354 I'm sorry your suit didn't arrive before Halloween. Did we miss the delivery date shown here: https://t.co/Y5jpI9gRhE? ^EA,order_status_tracking,0.95
real_15287,@118919 @119356 अगर आप नोकिया 6 mobile को समय पर  नही पहुंचा पाते हैं customer को  तो क्यों आप नोकिया का फ़ोन बेचते है,@119355 : https://t.co/r8OjOjMdND and we'll look into this for you. (2/2) ^VM,delivery_delay_or_lost,0.92
real_15289,@118919 @119356 अगर आप नोकिया 6 mobile को समय पर  नही पहुंचा पाते हैं customer को  तो क्यों आप नोकिया का फ़ोन बेचते है,@119355 We understand you are yet to receive your order. Let us investigate this further. Please reach us via (1/2) ^VM,delivery_delay_or_lost,0.92
real_15293,アマゾンの荷物届かないんですけどー！！聞いたこと無い業者から配達されるから怪しいと思ってたらこれだよ。,"@119357 ご心配をおかけしております。
お届け予定日の最終日を経過している場合は、状況を確認させていただければと存じます。
よろしければ、下記URLよりご連絡ください。https://t.co/J6YEizo6qC TY",order_status_tracking,0.92
real_15295,@AmazonHelp @115851 @115850 @115821 so the social media escalation team is equally useless as the customer service team...hats off to incompetence,@119358 That's quite a comment. Could you let us know if you have received an email from our team here https://t.co/8DAc10S7ww? ^VM,complaint_escalation,0.99
real_15298,@AmazonHelp I did...which said WE CANNOT DO ANYTHING...same as customer service...which triggered My reply...I am just asking basic question here,@119358 Sorry to know about that. Kindly reply to the email and we'll get in touch with an update. Appreciate your patience. ^AK,complaint_escalation,0.85
real_15300,@AmazonHelp I have replied to the email... lets see if I can get positive and useful response atleast once after so much escalation @115851,@119358 Thank you for confirming. You should hear an update from us soon. Keep an eye on your mailbox. ^MP,complaint_escalation,0.95
real_15301,@AmazonHelp I have inked in detail at the given URL...hope to see some useful action,@119358 Thanks for the heads up! We'll check this and get back with an update soon. ^YP,other_spam_irrelevant,0.85
real_15303,"@115850 @115821 @AmazonHelp I waited 15 days,sent 10 email,was assured tht case escalted,todays response WE CANNOT HELP,customer service?","@119358 We'd like to investigate this, please share your details here: https://t.co/cQVomR1pWz with detailed info. ^HA",complaint_escalation,0.95
real_15305,"Hi @AmazonHelp, when I placed my order I requested a VAT receipt either via email or post but I still haven’t had one?","@118710 I'm sorry for the inconvenience.  Please see here: https://t.co/3gp9Udo7j5, for more info on accessing your invoice. ^LM",billing_or_payment_issue,0.78
real_15441,@AmazonHelp You have and it’s been pushed (again) to Friday or possibly Saturday or god forbid Monday. Was told it would be diverted by 8pm tonight.,@119403 Please let us know if doesn't arrive by Friday! We'd like to help! ^ZW,delivery_delay_or_lost,0.92
real_15445,@AmazonHelp Hey so my package has not arrived yet. Can I get this sorted please,"@119403 While we can't access order or account details through social media, we'd still like to help! Please reach us directly via phone or chat so we can investigate: https://t.co/JzP7hlA23B ^CS",delivery_delay_or_lost,0.93
real_15446,@115830 thank you for delaying my package again and again. Not like I wanted it or anything,@119403 I'm sorry for the delay! Have we provided an updated delivery estimate for your order? Please check here: https://t.co/mm84Ic925f ^MB,delivery_delay_or_lost,0.92
real_15666,"#SuperValueDayQuiz

Where is the result of super value day quiz conducted on Oct 1 and 2 ? @AmazonHelp",@119446 The results will be announced soon. Kindly stay tuned for updates. ^AK,general_product_question,0.97
real_15670,"Fool me twice!  Another kindle release day, another missed ""guaranteed release day delivery""  #AMAZONFAIL",@119447 I'm sorry your Kindle hasn't arrived! Can you tell us the current tracking status? https://t.co/Y5jpI9gRhE ^EZ,delivery_delay_or_lost,0.95
real_15673,"@AmazonHelp ""Refused shipment - on the way back.""","@119447 Oh my! Just to clarify, can you tell us who the carrier of this order is? ^AL",cancellation_request,0.92
real_15675,"@AmazonHelp It was Amazon Logistics.  But the device never made it to them and ""guaranteed Oct 31"" slipped to ""expected Nov 1-2"".",@119447 We'd like to look further into this. Please click the link and fill out the secure form:https://t.co/pM8TpjfEq6 ^EM,delivery_delay_or_lost,0.93
real_15677,"Dear #Amazon @115821 @115850 #GlobalStore. 50 days, No delivery, No response. https://t.co/R1KcEpWHvq",@119448 get back to you on this. 2/2 ^SH,delivery_delay_or_lost,0.97
real_15679,"Dear #Amazon @115821 @115850 #GlobalStore. 50 days, No delivery, No response. https://t.co/R1KcEpWHvq",@119448 Sorry to know the shipment hasn't been delivered yet. Please reply to the email received from us and we shall 1/2 ^SH,delivery_delay_or_lost,0.97
real_15680,@115821 everytime I try to purachase something my account will get blocked.. worst service ever. sorry to tell that.,"@119449 I'm so sorry for the account trouble! Have you received an e-mail regarding this issue? If so, please reply to it for more info. ^CC",account_or_login_issue,0.92
real_15682,"Amazonで1週間以上前に注文したコンタクトが全然届かないんですけど。サギ？コンタクトだから早くきて欲しいんですけど。困ってるんですけど。

🤬🤬🤬🤬🤬🤬🤬🤬🤬",@119450 ご心配をおかけしております。注文履歴に記載のお届け予定日を過ぎている場合、発送元をご確認の上、それぞれの方法でお問い合わせください。アマゾン発送→https://t.co/NtNAX37Sr4 出品者発送→https://t.co/en9LCJIPPS ET,delivery_delay_or_lost,0.94
real_15684,"@AmazonHelp Order no - 403-7559101-5645129 
Return reference - 710398288491
Article name - puma shoes","@119451 number. Also, please don't provide order details, we consider it to be personal info. Our page is visible to the public.(2/2)^SF",refund_or_return,0.92
real_15687,@AmazonHelp Yes i have received reference number,@119451 Please share your detail here: https://t.co/GIJyeYqKE0 and I'll be glad to help you with an update about the refund. ^KA,order_status_tracking,0.75
real_15689,"@AmazonHelp Details sent, haven't received any communication from your side",@119451 You should have received a correspondence from our social media team. Kindly check here: https://t.co/8DAc10S7ww and reply. ^MN,order_status_tracking,0.92
real_15691,"Haven't received my refund, it's been more than a week @115850",@119451 Sorry for the delay. Have you received the refund reference number? ^NS,refund_or_return,0.98
real_15690,"@AmazonHelp Order no - 403-7559101-5645129 
Return reference - 710398288491
Article name - puma shoes",@119451 This being a social platform we can not access your account info. Please confirm if you've received the refund reference(1/2)^SF,refund_or_return,0.97
real_15693,@AmazonHelp How many times will the pick-up be rescheduled? https://t.co/oQuGBF84QS,"@119452 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^AK 3/3",delivery_delay_or_lost,0.92
real_15697,@AmazonHelp Hi. This is where I'm stuck. When will you initiate the pick up? https://t.co/bVTocnrC1k,@119452 Sorry for the delay in pickup. Kindly contact us here: https://t.co/rS49hgaADF and we'll get the pick up done. ^SY,other_spam_irrelevant,0.85
real_15699,Hey @115850 @AmazonHelp I need an update on my refund! Can you help?,@119452 You may track your refunds using the link: https://t.co/LjYILTJREp. Please keep us posted. ^GS,refund_or_return,0.92
real_15695,@AmazonHelp How many times will the pick-up be rescheduled? https://t.co/oQuGBF84QS,@119452 Please fill in your details using the link: https://t.co/JzRdscmdH9 and I'll get in touch with you soon. ^AK (2/3),delivery_delay_or_lost,0.92
real_15702,@AmazonHelp You have all my details. Please expedite the process,@119452 Thanks for the update. If you've filled in your details our teams will reach out to you soon. ^VM,order_status_tracking,0.65
real_15703,.@115821 don't say you'll deliver the next business day then come back the same day. I won't let someone in my building I'm not expecting.,@119453 I'm sorry for the frustration. Who was the carrier for this delivery? You can check here: https://t.co/Y5jpI9gRhE ^EA,delivery_delay_or_lost,0.92
real_15696,@AmazonHelp How many times will the pick-up be rescheduled? https://t.co/oQuGBF84QS,@119452 Apologies for the trouble with the pick up of the order. I'd like to take a closer look at this. ^AK (1/3),delivery_delay_or_lost,0.92
